"","l","j","y","s","a","ns","nt","sl"
"1316",108,120,1999,0,0,0,22,NA
"1317",108,120,1999,0,1,0,2,NA
"1318",108,120,1999,1,0,1,1,NA
"1319",108,121,1999,0,0,0,10,NA
"1320",108,121,1999,0,1,0,6,NA
"1321",108,122,1999,0,0,0,15,NA
"1322",108,122,1999,0,1,0,2,NA
"1323",108,123,1999,0,0,0,10,NA
"1324",108,123,1999,0,1,0,2,NA
"1325",108,124,1999,0,0,0,25,NA
"1326",108,124,1999,0,1,0,4,NA
"1327",108,125,1999,0,0,0,7,NA
"1328",108,125,1999,0,1,0,3,NA
"1329",108,126,1999,0,0,0,8,NA
"1330",108,127,1999,0,0,0,11,NA
"1331",108,127,1999,0,1,0,2,NA
"1332",108,128,1999,0,0,0,3,NA
"1333",108,128,1999,0,1,0,1,NA
"1334",108,129,1999,0,1,0,2,NA
"1335",108,130,1999,0,0,0,2,NA
"1336",108,130,1999,0,1,0,3,NA
"1337",108,131,1999,0,0,0,8,NA
"1338",108,131,1999,1,1,1,1,NA
"1339",108,133,1999,0,0,0,3,NA
"1340",108,133,1999,0,1,0,2,NA
"1341",108,135,1999,0,1,0,4,NA
"1342",108,137,1999,0,0,0,2,NA
"1343",108,138,1999,0,0,0,2,NA
"1344",108,139,1999,0,0,0,1,NA
"1345",108,140,1999,0,0,0,2,NA
"1346",108,140,1999,0,1,0,2,NA
"1347",108,143,1999,0,1,0,2,NA
"1348",108,144,1999,0,0,0,2,NA
"1349",108,145,1999,0,0,0,2,NA
"1350",108,146,1999,0,0,0,4,NA
"1351",108,147,1999,0,1,0,1,NA
"1352",108,155,1999,0,0,0,1,NA
"1353",108,158,1999,0,0,0,4,NA
"1354",108,159,1999,0,0,0,7,NA
"1355",108,160,1999,0,0,0,2,NA
"1356",109,87,1999,0,1,0,1,NA
"1357",109,89,1999,0,0,0,2,NA
"1358",109,90,1999,0,0,0,3,NA
"1359",109,90,1999,0,1,0,4,NA
"1360",109,91,1999,0,0,0,2,NA
"1361",109,92,1999,0,0,0,1,NA
"1362",109,95,1999,0,0,0,3,NA
"1363",109,96,1999,0,0,0,1,NA
"1364",109,97,1999,0,0,0,4,NA
"1365",109,98,1999,0,0,0,1,NA
"1366",109,99,1999,0,1,0,4,NA
"1367",109,100,1999,0,0,0,3,NA
"1368",109,102,1999,0,0,0,2,NA
"1369",109,104,1999,0,1,0,3,NA
"1370",109,105,1999,0,0,0,2,NA
"1371",109,106,1999,0,0,0,3,NA
"1372",109,107,1999,0,0,0,3,NA
"1373",109,108,1999,0,1,0,2,NA
"1374",109,109,1999,0,0,0,7,NA
"1375",109,109,1999,0,1,0,3,NA
"1376",109,109,1999,1,0,1,1,NA
"1377",109,110,1999,0,0,0,40,NA
"1378",109,110,1999,0,1,0,2,NA
"1379",109,111,1999,0,0,0,20,NA
"1380",109,111,1999,0,1,0,6,NA
"1381",109,112,1999,0,0,0,25,NA
"1382",109,112,1999,0,1,0,8,NA
"1383",109,113,1999,0,0,0,25,NA
"1384",109,113,1999,0,1,0,6,NA
"1385",109,114,1999,0,0,0,17,NA
"1386",109,114,1999,0,1,0,8,NA
"1387",109,115,1999,0,0,0,21,NA
"1388",109,116,1999,0,0,0,17,NA
"1389",109,116,1999,0,1,0,11,NA
"1390",109,116,1999,1,0,1,1,NA
"1391",109,116,1999,1,1,2,2,NA
"1392",109,117,1999,0,0,0,29,NA
"1393",109,117,1999,0,1,0,15,NA
"1394",109,118,1999,0,0,0,30,NA
"1395",109,118,1999,0,1,0,7,NA
"1396",109,118,1999,1,0,1,1,NA
"1397",109,119,1999,0,0,0,11,NA
"1398",109,119,1999,0,1,0,6,NA
"1399",109,120,1999,0,0,0,21,NA
"1400",109,120,1999,0,1,0,3,NA
"1401",109,121,1999,0,0,0,10,NA
"1402",109,122,1999,0,0,0,17,NA
"1403",109,122,1999,1,0,1,1,NA
"1404",109,123,1999,0,0,0,16,NA
"1405",109,123,1999,0,1,0,4,NA
"1406",109,123,1999,1,0,1,1,NA
"1407",109,124,1999,0,0,0,19,NA
"1408",109,124,1999,1,1,2,2,NA
"1409",109,125,1999,0,0,0,7,NA
"1410",109,126,1999,0,0,0,6,NA
"1411",109,126,1999,0,1,0,2,NA
"1412",109,127,1999,0,0,0,6,NA
"1413",109,128,1999,0,0,0,8,NA
"1414",109,128,1999,1,0,1,1,NA
"1415",109,130,1999,0,0,0,1,NA
"1416",109,130,1999,0,1,0,2,NA
"1417",109,131,1999,0,0,0,4,NA
"1418",109,132,1999,0,0,0,1,NA
"1419",109,133,1999,0,0,0,3,NA
"1420",109,137,1999,0,0,0,1,NA
"1421",109,138,1999,0,0,0,2,NA
"1422",109,139,1999,0,0,0,4,NA
"1423",109,139,1999,0,1,0,2,NA
"1424",109,140,1999,0,0,0,1,NA
"1425",109,141,1999,0,0,0,2,NA
"1426",109,141,1999,0,1,0,1,NA
"1427",109,142,1999,0,1,0,1,NA
"1428",109,144,1999,0,0,0,2,NA
"1429",109,144,1999,0,1,0,7,NA
"1430",109,145,1999,0,0,0,1,NA
"1431",109,145,1999,0,1,0,2,NA
"1432",109,146,1999,0,0,0,1,NA
"1433",109,149,1999,0,1,0,1,NA
"1434",109,150,1999,0,1,0,2,NA
"1435",109,151,1999,0,1,0,2,NA
"1436",109,155,1999,0,0,0,1,NA
"1437",109,156,1999,0,0,0,2,NA
"1438",109,156,1999,0,1,0,1,NA
"1439",109,158,1999,0,0,0,2,NA
"1440",109,158,1999,0,1,0,2,NA
"1441",109,159,1999,0,0,0,5,NA
"1442",109,159,1999,0,1,0,1,NA
"1443",109,160,1999,0,0,0,1,NA
"1444",110,89,1999,0,0,0,2,NA
"1445",110,90,1999,0,0,0,3,NA
"1446",110,91,1999,0,0,0,1,NA
"1447",110,92,1999,0,0,0,1,NA
"1448",110,93,1999,0,0,0,2,NA
"1449",110,95,1999,0,0,0,1,NA
"1450",110,96,1999,0,0,0,2,NA
"1451",110,96,1999,0,1,0,1,NA
"1452",110,98,1999,0,0,0,5,NA
"1453",110,99,1999,0,0,0,1,NA
"1454",110,101,1999,0,1,0,1,NA
"1455",110,102,1999,0,0,0,2,NA
"1456",110,103,1999,0,0,0,4,NA
"1457",110,103,1999,0,1,0,3,NA
"1458",110,104,1999,0,0,0,1,NA
"1459",110,105,1999,0,0,0,4,NA
"1460",110,106,1999,0,0,0,4,NA
"1461",110,106,1999,0,1,0,1,NA
"1462",110,107,1999,0,0,0,5,NA
"1463",110,109,1999,0,0,0,10,NA
"1464",110,109,1999,0,1,0,4,NA
"1465",110,110,1999,0,0,0,30,NA
"1466",110,110,1999,0,1,0,2,NA
"1467",110,111,1999,0,0,0,26,NA
"1468",110,111,1999,0,1,0,8,NA
"1469",110,112,1999,0,0,0,23,NA
"1470",110,112,1999,0,1,0,11,NA
"1471",110,112,1999,1,0,1,1,NA
"1472",110,112,1999,1,1,2,2,NA
"1473",110,113,1999,0,0,0,18,NA
"1474",110,113,1999,0,1,0,7,NA
"1475",110,114,1999,0,0,0,10,NA
"1476",110,114,1999,0,1,0,4,NA
"1477",110,115,1999,0,0,0,17,NA
"1478",110,115,1999,0,1,0,2,NA
"1479",110,116,1999,0,0,0,23,NA
"1480",110,116,1999,0,1,0,6,NA
"1481",110,117,1999,0,0,0,32,NA
"1482",110,117,1999,0,1,0,2,NA
"1483",110,117,1999,1,0,4,4,NA
"1484",110,118,1999,0,0,0,29,NA
"1485",110,118,1999,0,1,0,3,NA
"1486",110,118,1999,1,1,2,2,NA
"1487",110,119,1999,0,0,0,14,NA
"1488",110,119,1999,0,1,0,6,NA
"1489",110,120,1999,0,0,0,19,NA
"1490",110,120,1999,0,1,0,2,NA
"1491",110,120,1999,1,0,1,1,NA
"1492",110,121,1999,0,0,0,15,NA
"1493",110,121,1999,0,1,0,8,NA
"1494",110,122,1999,0,0,0,21,NA
"1495",110,122,1999,0,1,0,2,NA
"1496",110,123,1999,0,0,0,20,NA
"1497",110,123,1999,0,1,0,2,NA
"1498",110,124,1999,0,0,0,24,NA
"1499",110,124,1999,0,1,0,8,NA
"1500",110,125,1999,0,0,0,6,NA
"1501",110,125,1999,0,1,0,2,NA
"1502",110,125,1999,1,0,1,1,NA
"1503",110,126,1999,0,0,0,4,NA
"1504",110,127,1999,0,0,0,7,NA
"1505",110,128,1999,0,0,0,3,NA
"1506",110,128,1999,0,1,0,4,NA
"1507",110,130,1999,0,0,0,4,NA
"1508",110,131,1999,0,0,0,2,NA
"1509",110,132,1999,0,0,0,1,NA
"1510",110,132,1999,0,1,0,2,NA
"1511",110,133,1999,0,0,0,3,NA
"1512",110,134,1999,0,1,0,2,NA
"1513",110,137,1999,0,0,0,3,NA
"1514",110,137,1999,0,1,0,2,NA
"1515",110,138,1999,0,0,0,3,NA
"1516",110,138,1999,0,1,0,2,NA
"1517",110,139,1999,0,0,0,3,NA
"1518",110,139,1999,0,1,0,2,NA
"1519",110,140,1999,0,0,0,1,NA
"1520",110,140,1999,0,1,0,2,NA
"1521",110,141,1999,0,0,0,3,NA
"1522",110,142,1999,0,1,0,6,NA
"1523",110,143,1999,0,1,0,2,NA
"1524",110,144,1999,0,0,0,3,NA
"1525",110,144,1999,0,1,0,4,NA
"1526",110,145,1999,0,1,0,2,NA
"1527",110,146,1999,0,0,0,2,NA
"1528",110,146,1999,0,1,0,4,NA
"1529",110,147,1999,0,1,0,2,NA
"1530",110,148,1999,0,1,0,2,NA
"1531",110,156,1999,0,0,0,6,NA
"1532",110,158,1999,0,0,0,5,NA
"1533",110,159,1999,0,0,0,8,NA
"1534",110,160,1999,0,0,0,1,NA
"1535",111,89,1999,0,0,0,2,NA
"1536",111,90,1999,0,0,0,6,NA
"1537",111,91,1999,0,0,0,2,NA
"1538",111,92,1999,0,1,0,2,NA
"1539",111,93,1999,0,0,0,2,NA
"1540",111,94,1999,0,1,0,2,NA
"1541",111,95,1999,0,0,0,1,NA
"1542",111,96,1999,0,0,0,1,NA
"1543",111,96,1999,0,1,0,1,NA
"1544",111,97,1999,0,0,0,4,NA
"1545",111,98,1999,0,0,0,3,NA
"1546",111,99,1999,0,0,0,3,NA
"1547",111,100,1999,0,0,0,3,NA
"1548",111,102,1999,0,0,0,3,NA
"1549",111,103,1999,0,0,0,1,NA
"1550",111,103,1999,0,1,0,1,NA
"1551",111,104,1999,0,0,0,4,NA
"1552",111,105,1999,0,0,0,3,NA
"1553",111,106,1999,0,0,0,5,NA
"1554",111,107,1999,0,0,0,6,NA
"1555",111,107,1999,0,1,0,2,NA
"1556",111,109,1999,0,0,0,10,NA
"1557",111,109,1999,0,1,0,2,NA
"1558",111,110,1999,0,0,0,28,NA
"1559",111,110,1999,0,1,0,2,NA
"1560",111,111,1999,0,0,0,20,NA
"1561",111,111,1999,0,1,0,8,NA
"1562",111,112,1999,0,0,0,25,NA
"1563",111,112,1999,0,1,0,12,NA
"1564",111,113,1999,0,0,0,17,NA
"1565",111,113,1999,0,1,0,2,NA
"1566",111,114,1999,0,0,0,17,NA
"1567",111,115,1999,0,0,0,18,NA
"1568",111,115,1999,0,1,0,6,NA
"1569",111,116,1999,0,0,0,17,NA
"1570",111,116,1999,0,1,0,4,NA
"1571",111,117,1999,0,0,0,34,NA
"1572",111,117,1999,0,1,0,4,NA
"1573",111,118,1999,0,0,0,27,NA
"1574",111,118,1999,0,1,0,4,NA
"1575",111,119,1999,0,0,0,19,NA
"1576",111,119,1999,0,1,0,6,NA
"1577",111,119,1999,1,0,3,3,NA
"1578",111,120,1999,0,0,0,18,NA
"1579",111,120,1999,0,1,0,1,NA
"1580",111,121,1999,0,0,0,9,NA
"1581",111,121,1999,0,1,0,4,NA
"1582",111,122,1999,0,0,0,19,NA
"1583",111,122,1999,0,1,0,4,NA
"1584",111,123,1999,0,0,0,19,NA
"1585",111,123,1999,0,1,0,2,NA
"1586",111,124,1999,0,0,0,21,NA
"1587",111,124,1999,0,1,0,2,NA
"1588",111,125,1999,0,0,0,10,NA
"1589",111,126,1999,0,0,0,4,NA
"1590",111,126,1999,0,1,0,3,NA
"1591",111,127,1999,0,0,0,11,NA
"1592",111,128,1999,0,0,0,3,NA
"1593",111,128,1999,0,1,0,2,NA
"1594",111,129,1999,0,1,0,2,NA
"1595",111,130,1999,0,0,0,2,NA
"1596",111,130,1999,0,1,0,2,NA
"1597",111,131,1999,0,0,0,6,NA
"1598",111,132,1999,0,0,0,2,NA
"1599",111,133,1999,0,0,0,5,NA
"1600",111,134,1999,0,0,0,1,NA
"1601",111,135,1999,0,1,0,2,NA
"1602",111,136,1999,0,1,0,2,NA
"1603",111,137,1999,0,0,0,5,NA
"1604",111,137,1999,0,1,0,4,NA
"1605",111,138,1999,0,0,0,1,NA
"1606",111,140,1999,0,0,0,2,NA
"1607",111,141,1999,0,0,0,1,NA
"1608",111,141,1999,0,1,0,2,NA
"1609",111,143,1999,0,1,0,4,NA
"1610",111,144,1999,0,0,0,1,NA
"1611",111,144,1999,0,1,0,2,NA
"1612",111,145,1999,0,0,0,2,NA
"1613",111,145,1999,0,1,0,1,NA
"1614",111,146,1999,0,0,0,3,NA
"1615",111,151,1999,0,1,0,1,NA
"1616",111,155,1999,0,0,0,1,NA
"1617",111,156,1999,0,0,0,3,NA
"1618",111,158,1999,0,0,0,10,NA
"1619",111,159,1999,0,0,0,7,NA
"1620",111,160,1999,0,0,0,3,NA
"1621",112,89,1999,0,0,0,6,NA
"1622",112,90,1999,0,0,0,5,NA
"1623",112,91,1999,0,0,0,1,NA
"1624",112,93,1999,0,0,0,1,NA
"1625",112,95,1999,0,0,0,2,NA
"1626",112,97,1999,0,0,0,6,NA
"1627",112,98,1999,0,0,0,2,NA
"1628",112,99,1999,0,0,0,1,NA
"1629",112,99,1999,0,1,0,2,NA
"1630",112,100,1999,0,0,0,3,NA
"1631",112,102,1999,0,0,0,1,NA
"1632",112,104,1999,0,0,0,2,NA
"1633",112,105,1999,0,0,0,3,NA
"1634",112,105,1999,0,1,0,2,NA
"1635",112,106,1999,0,0,0,3,NA
"1636",112,106,1999,0,1,0,2,NA
"1637",112,107,1999,0,0,0,4,NA
"1638",112,108,1999,0,1,0,1,NA
"1639",112,108,1999,1,1,2,2,NA
"1640",112,109,1999,0,0,0,12,NA
"1641",112,109,1999,0,1,0,5,NA
"1642",112,110,1999,0,0,0,26,NA
"1643",112,110,1999,0,1,0,10,NA
"1644",112,110,1999,1,0,1,1,NA
"1645",112,111,1999,0,0,0,21,NA
"1646",112,111,1999,0,1,0,9,NA
"1647",112,112,1999,0,0,0,33,NA
"1648",112,112,1999,0,1,0,6,NA
"1649",112,113,1999,0,0,0,21,NA
"1650",112,113,1999,0,1,0,2,NA
"1651",112,113,1999,1,0,1,1,NA
"1652",112,114,1999,0,0,0,18,NA
"1653",112,114,1999,0,1,0,2,NA
"1654",112,115,1999,0,0,0,13,NA
"1655",112,115,1999,0,1,0,6,NA
"1656",112,115,1999,1,0,1,1,NA
"1657",112,116,1999,0,0,0,19,NA
"1658",112,116,1999,0,1,0,6,NA
"1659",112,117,1999,0,0,0,32,NA
"1660",112,117,1999,0,1,0,8,NA
"1661",112,117,1999,1,0,2,2,NA
"1662",112,117,1999,1,1,2,2,NA
"1663",112,118,1999,0,0,0,21,NA
"1664",112,118,1999,0,1,0,1,NA
"1665",112,119,1999,0,0,0,15,NA
"1666",112,120,1999,0,0,0,21,NA
"1667",112,120,1999,0,1,0,1,NA
"1668",112,120,1999,1,0,3,3,NA
"1669",112,121,1999,0,0,0,10,NA
"1670",112,121,1999,0,1,0,6,NA
"1671",112,121,1999,1,0,1,1,NA
"1672",112,122,1999,0,0,0,20,NA
"1673",112,122,1999,0,1,0,1,NA
"1674",112,122,1999,1,1,2,2,NA
"1675",112,123,1999,0,0,0,21,NA
"1676",112,123,1999,0,1,0,2,NA
"1677",112,124,1999,0,0,0,19,NA
"1678",112,124,1999,0,1,0,2,NA
"1679",112,124,1999,1,0,2,2,NA
"1680",112,125,1999,0,0,0,8,NA
"1681",112,125,1999,1,0,1,1,NA
"1682",112,126,1999,0,0,0,2,NA
"1683",112,127,1999,0,0,0,7,NA
"1684",112,127,1999,0,1,0,1,NA
"1685",112,128,1999,0,0,0,7,NA
"1686",112,128,1999,0,1,0,4,NA
"1687",112,129,1999,0,1,0,2,NA
"1688",112,130,1999,0,0,0,6,NA
"1689",112,130,1999,0,1,0,2,NA
"1690",112,131,1999,0,0,0,5,NA
"1691",112,132,1999,0,0,0,2,NA
"1692",112,133,1999,0,0,0,1,NA
"1693",112,133,1999,0,1,0,4,NA
"1694",112,134,1999,0,0,0,1,NA
"1695",112,135,1999,0,1,0,2,NA
